KO_ID	VAL_A09	VAL_B04	VAL_C05	VAL_D01	VAL_E02	YEL_A01	YEL_B04	YEL_C01	YEL_D03	YEL_E01	sum	mean	stdev	CoV	KO_name	KO_def
K02618	10	7	29	19	38	22	35	17	11	27	215	21.5	10.6484218966422	0.495275437053125	paaZ	oxepin-CoA hydrolase / 3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase
K02768	0	0	0	0	0	0	0	1	1	0	2	0.2	0.421637021355784	2.10818510677892	fruB	fructose PTS system EIIA component
K02769	0	1	0	1	2	0	0	0	4	0	8	0.8	1.31656117720877	1.64570147151096	fruAb	fructose PTS system EIIB component
K02770	0	0	0	3	2	0	3	5	0	6	19	1.9	2.28278582243519	1.20146622233431	fruA	fructose PTS system EIIBC or EIIC component
K02821	0	0	0	2	1	0	1	3	0	3	10	1	1.24721912892465	1.24721912892465	ulaC, sgaA	ascorbate PTS system EIIA or EIIAB component
K02822	0	0	0	0	1	0	1	2	0	3	7	0.7	1.05934990547138	1.51335700781626	ulaB, sgaB	ascorbate PTS system EIIB component
K03077	2	7	5	9	14	10	1	6	8	3	65	6.5	3.97911212877111	0.612171096734016	araD, ulaF, sgaE, sgbE	L-ribulose-5-phosphate 4-epimerase
K03078	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	ulaD, sgaH, sgbH	3-dehydro-L-gulonate-6-phosphate decarboxylase
K03079	28	46	20	50	14	56	47	45	69	16	391	39.1	18.5439418079808	0.474269611457309	ulaE, sgaU, sgbU	L-ribulose-5-phosphate 3-epimerase
K03186	143	161	95	103	103	131	135	73	168	106	1218	121.8	30.615174160682	0.251356109693612	ubiX, bsdB, PAD1	flavin prenyltransferase
K03268	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	todC1, bedC1, tcbAa	benzene/toluene/chlorobenzene dioxygenase subunit alpha
K03333	37	33	48	61	42	45	54	47	50	70	487	48.7	10.9549582888805	0.224947808806581	choD	cholesterol oxidase
K03335	39	50	67	97	63	76	83	133	90	97	795	79.5	26.9742675732097	0.339298963185027	iolE	inosose dehydratase
K03336	14	18	31	35	23	29	38	45	30	36	299	29.9	9.43339222596458	0.315498067758013	iolD	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing)
K03337	30	38	46	51	37	45	51	68	42	70	478	47.8	12.8909959963448	0.269686108710142	iolB	5-deoxy-glucuronate isomerase
K03338	9	15	20	33	32	16	32	29	17	27	230	23	8.61523198888006	0.37457530386435	iolC	5-dehydro-2-deoxygluconokinase
K03339	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	iolJ	6-phospho-5-dehydro-2-deoxy-D-gluconate aldolase
K03379	15	37	84	81	104	27	95	52	13	80	588	58.8	34.1233058187509	0.580328330250866	chnB	cyclohexanone monooxygenase
K03380	1	0	1	4	2	0	0	0	0	1	9	0.9	1.28668393770792	1.42964881967547	E1.14.13.7	phenol 2-monooxygenase (NADPH)
K03381	2	1	4	8	9	0	3	3	2	10	42	4.2	3.5213633723318	0.838419850555191	catA	catechol 1,2-dioxygenase
K03382	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	atzB	hydroxydechloroatrazine ethylaminohydrolase
K03383	6	1	5	1	0	2	3	0	3	0	21	2.1	2.13177026070926	1.01512869557584	atzD	cyanuric acid amidohydrolase
K03385	26	16	8	0	0	25	9	0	3	5	92	9.2	9.94205433723053	1.08065808013375	nrfA	nitrite reductase (cytochrome c-552)
K03388	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	hdrA2	heterodisulfide reductase subunit A2
K03389	1	1	0	2	0	1	0	0	2	0	7	0.7	0.823272602348565	1.17610371764081	hdrB2	heterodisulfide reductase subunit B2
K03390	0	1	0	0	0	1	0	0	1	0	3	0.3	0.483045891539648	1.61015297179883	hdrC2	heterodisulfide reductase subunit C2
K03391	28	26	33	37	40	38	45	19	33	28	327	32.7	7.66014215127747	0.234255111659861	pcpB	pentachlorophenol monooxygenase
K03396	22	22	25	13	18	38	21	6	12	7	184	18.4	9.51256479025972	0.516987216861941	gfa	S-(hydroxymethyl)glutathione synthase
K03421	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	mcrC	methyl-coenzyme M reductase subunit C
K03422	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	mcrD	methyl-coenzyme M reductase subunit D
K03430	44	55	33	25	38	50	37	14	56	30	382	38.2	13.4478416277276	0.35203773894575	phnW	2-aminoethylphosphonate-pyruvate transaminase
K03464	12	17	21	38	30	16	30	68	24	53	309	30.9	17.7479263264441	0.574366547781364	catC	muconolactone D-isomerase
K03475	0	0	0	0	0	0	0	4	0	2	6	0.6	1.34989711542111	2.24982852570184	ulaA, sgaT	ascorbate PTS system EIIC component
K03476	4	9	5	13	7	17	8	5	9	4	81	8.1	4.20185144377518	0.518747091824096	ulaG	L-ascorbate 6-phosphate lactonase
K03532	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	torC	trimethylamine-N-oxide reductase (cytochrome c), cytochrome c-type subunit TorC
K03533	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	torD	TorA specific chaperone
K03737	18	15	1	0	0	15	3	0	2	1	55	5.5	7.35224833337093	1.33677242424926	por, nifJ	pyruvate-ferredoxin/flavodoxin oxidoreductase
K03738	93	114	52	30	28	40	32	35	95	36	555	55.5	32.3187252223846	0.582319373376299	aor	aldehyde:ferredoxin oxidoreductase
K03777	1	0	1	0	1	1	2	0	1	0	7	0.7	0.674948557710553	0.96421222530079	dld	D-lactate dehydrogenase (quinone)
K03778	12	13	3	0	0	12	2	0	7	0	49	4.9	5.56676646617126	1.13607478901454	ldhA	D-lactate dehydrogenase
K03841	76	80	63	30	58	76	60	27	91	36	597	59.7	22.2363566160366	0.372468285025739	FBP, fbp	fructose-1,6-bisphosphatase I
K03862	54	54	55	19	51	44	54	19	32	23	405	40.5	15.5724115023974	0.384503987713517	vanA	vanillate monooxygenase
K03863	2	6	2	3	12	3	9	3	8	3	51	5.1	3.47850542618522	0.682059887487298	vanB	vanillate monooxygenase ferredoxin subunit
K03894	0	0	0	0	0	0	0	1	0	0	1	0.1	0.316227766016838	3.16227766016838	iucA	N2-citryl-N6-acetyl-N6-hydroxylysine synthase
K03895	0	0	0	0	0	0	0	1	0	0	1	0.1	0.316227766016838	3.16227766016838	iucC	aerobactin synthase
K03896	0	0	3	0	0	0	1	1	0	0	5	0.5	0.97182531580755	1.9436506316151	iucB	acetyl CoA:N6-hydroxylysine acetyl transferase
K03897	1	0	3	0	3	4	7	9	3	8	38	3.8	3.22490309931942	0.848658710347216	iucD	lysine N6-hydroxylase
K04021	2	5	0	4	1	1	1	2	2	0	18	1.8	1.61932770686548	0.899626503814157	eutE	aldehyde dehydrogenase
K04022	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	eutG	alcohol dehydrogenase
K04041	0	3	1	0	5	4	7	2	4	1	27	2.7	2.31180545125329	0.856224241204923	fbp3	fructose-1,6-bisphosphatase III
K04072	0	0	1	0	0	0	0	0	1	0	2	0.2	0.421637021355784	2.10818510677892	adhE	acetaldehyde dehydrogenase / alcohol dehydrogenase
K04073	7	3	18	19	16	10	14	20	2	18	127	12.7	6.75030863491935	0.531520364954279	mhpF	acetaldehyde dehydrogenase
K04098	26	32	29	25	30	22	38	19	28	30	279	27.9	5.32186266472766	0.190747765760848	chqB	hydroxyquinol 1,2-dioxygenase
K04099	3	3	2	1	2	3	0	0	2	0	16	1.6	1.26491106406735	0.790569415042095	desB, galA	gallate dioxygenase
K04100	17	15	14	4	7	25	6	1	11	5	105	10.5	7.30677007226099	0.695882864024856	ligA	protocatechuate 4,5-dioxygenase, alpha chain
K04101	15	13	9	3	6	23	6	1	4	3	83	8.3	6.84835746730557	0.825103309313924	ligB	protocatechuate 4,5-dioxygenase, beta chain
K04102	164	135	137	29	30	92	41	79	82	38	827	82.7	49.2071584674877	0.595007962121979	pht5	4,5-dihydroxyphthalate decarboxylase
K04105	1	2	6	2	6	2	2	1	1	0	23	2.3	2.05750658160146	0.894568078957158	hbaA	4-hydroxybenzoate-CoA ligase
K04107	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	hcrC, hbaB	4-hydroxybenzoyl-CoA reductase subunit gamma
K04108	38	41	20	15	8	39	10	5	41	13	230	23	14.9814700361628	0.651368262441862	hcrA, hbaC	4-hydroxybenzoyl-CoA reductase subunit alpha
K04109	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	hcrB, hbaD	4-hydroxybenzoyl-CoA reductase subunit beta
K04110	9	13	5	1	11	8	15	0	12	6	80	8	5.01109879279097	0.626387349098871	badA	benzoate-CoA ligase
K04112	6	8	8	9	13	2	16	1	2	3	68	6.8	5.00666222813829	0.73627385707916	bcrC, badD	benzoyl-CoA reductase subunit C
K04113	8	13	8	8	12	4	12	4	2	8	79	7.9	3.72528895225294	0.471555563576321	bcrB, badE	benzoyl-CoA reductase subunit B
K04114	2	1	0	0	0	0	0	0	0	0	3	0.3	0.674948557710553	2.24982852570184	bcrA, badF	benzoyl-CoA reductase subunit A
K04115	2	1	0	0	0	0	0	0	0	0	3	0.3	0.674948557710553	2.24982852570184	bcrD, badG	benzoyl-CoA reductase subunit D
K04116	14	13	31	39	47	15	39	44	22	37	301	30.1	13.0422390715705	0.433296979121943	aliA	cyclohexanecarboxylate-CoA ligase
K04117	21	25	37	36	61	13	45	30	24	34	326	32.6	13.5417051281505	0.415389727857377	aliB	cyclohexanecarboxyl-CoA dehydrogenase
K04118	0	1	0	0	0	0	0	0	1	0	2	0.2	0.421637021355784	2.10818510677892	E1.3.1.62	pimeloyl-CoA dehydrogenase
K04480	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	mtaB	methanol---5-hydroxybenzimidazolylcobamide Co-methyltransferase
K04561	6	5	12	9	17	10	21	8	3	15	106	10.6	5.68037557443754	0.535884488154485	norB	nitric oxide reductase subunit B
K04835	0	0	2	3	0	0	0	1	1	0	7	0.7	1.05934990547138	1.51335700781626	mal	methylaspartate ammonia-lyase
K05275	119	106	207	272	252	159	204	199	120	226	1864	186.4	57.9831393117382	0.311068343947094	E1.1.1.65	pyridoxine 4-dehydrogenase
K05296	2	8	30	11	16	10	20	4	4	10	115	11.5	8.52773253697736	0.741541959737161	E1.1.1.51	3(or 17)beta-hydroxysteroid dehydrogenase
K05298	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	GAPA	glyceraldehyde-3-phosphate dehydrogenase (NADP+) (phosphorylating)
K05299	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	fdhA	formate dehydrogenase (NADP+) alpha subunit
K05301	1	2	8	6	12	0	2	1	3	1	36	3.6	3.86436713231718	1.07343531453255	sorA	sulfite dehydrogenase (cytochrome) subunit A
K05306	5	14	4	2	1	4	0	1	15	0	46	4.6	5.50151494287407	1.19598150932045	phnX	phosphonoacetaldehyde hydrolase
K05308	1	1	0	5	1	3	0	10	2	0	23	2.3	3.12872000806862	1.36031304698636	gnaD	gluconate/galactonate dehydratase
K05394	438	391	333	220	173	479	280	327	492	297	3430	343	106.716654953407	0.311127273916637	atzA	atrazine chlorohydrolase
K05523	0	0	1	0	1	0	0	0	0	0	2	0.2	0.421637021355784	2.10818510677892	hchA	D-lactate dehydratase / protein deglycase
K05549	3	7	8	3	8	1	7	0	2	3	42	4.2	3.01109061083632	0.71692633591341	benA-xylX	benzoate/toluate 1,2-dioxygenase subunit alpha
K05550	3	3	8	5	5	1	8	0	0	7	40	4	3.09120616516523	0.772801541291309	benB-xylY	benzoate/toluate 1,2-dioxygenase subunit beta
K05599	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	antA	anthranilate 1,2-dioxygenase (deaminating, decarboxylating) large subunit
K05600	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	antB	anthranilate 1,2-dioxygenase (deaminating, decarboxylating) small subunit
K05606	171	185	182	211	166	180	212	271	237	215	2030	203	32.9241552663087	0.16218795697689	MCEE, epi	methylmalonyl-CoA/ethylmalonyl-CoA epimerase
K05708	3	1	3	0	2	0	4	0	1	1	15	1.5	1.43372087784044	0.955813918560292	hcaE, hcaA1	3-phenylpropionate/trans-cinnamate dioxygenase subunit alpha
K05709	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	hcaF, hcaA2	3-phenylpropionate/trans-cinnamate dioxygenase subunit beta
K05710	249	282	154	195	133	218	166	284	289	229	2199	219.9	56.8554697847485	0.258551476965659	hcaC	3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin component
K05711	0	0	4	0	1	0	0	0	0	0	5	0.5	1.26929551764398	2.53859103528797	hcaB	2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase
K05712	14	18	36	27	60	20	56	32	19	41	323	32.3	16.0350310951436	0.496440591180916	mhpA	3-(3-hydroxy-phenyl)propionate hydroxylase
K05713	3	7	6	9	10	4	7	7	2	10	65	6.5	2.79880927062444	0.43058604163453	mhpB	2,3-dihydroxyphenylpropionate 1,2-dioxygenase
K05714	5	7	4	13	17	6	15	9	6	12	94	9.4	4.55094617756694	0.484143210379461	mhpC	2-hydroxy-6-oxonona-2,4-dienedioate hydrolase
K05783	1	1	2	1	2	0	0	0	0	0	7	0.7	0.823272602348565	1.17610371764081	benD-xylL	dihydroxycyclohexadiene carboxylate dehydrogenase
K05784	1	2	0	3	0	0	0	0	0	2	8	0.8	1.13529242439509	1.41911553049387	benC-xylZ	benzoate/toluate 1,2-dioxygenase reductase component
K05797	7	12	11	4	6	12	9	9	10	7	87	8.7	2.66874918683308	0.306752780095756	pchF	4-cresol dehydrogenase (hydroxylating) flavoprotein subunit
K05824	2	1	0	0	1	0	0	0	2	0	6	0.6	0.843274042711568	1.40545673785261	LYS12	homoisocitrate dehydrogenase
K05898	12	14	39	31	41	17	29	35	12	25	255	25.5	11.1778550914048	0.438347258486463	kstD	3-oxosteroid 1-dehydrogenase
K05907	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	APR	adenylyl-sulfate reductase (glutathione)
K05908	0	0	1	0	1	0	0	0	2	0	4	0.4	0.699205898780101	1.74801474695025	doxDA	thiosulfate dehydrogenase (quinone)
K05913	31	44	47	22	21	33	36	28	42	24	328	32.8	9.31903666933683	0.284116971626123	dad	2,4'-dihydroxyacetophenone dioxygenase
K05921	37	46	42	47	30	28	38	96	52	67	483	48.3	20.1827759350503	0.417862855798142	hpaG	5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase / 2-hydroxyhepta-2,4-diene-1,7-dioate isomerase
K05942	1	10	2	1	0	1	0	0	5	0	20	2	3.19722101554181	1.59861050777091	E2.3.3.3	citrate (Re)-synthase
K05979	56	66	33	89	56	67	57	46	83	53	606	60.6	16.5542877963519	0.2731730659464	comB	2-phosphosulfolactate phosphatase
K06034	39	47	50	44	15	38	15	25	52	16	341	34.1	14.9699699398496	0.439002051021982	comD	sulfopyruvate decarboxylase subunit alpha
K06035	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	DDI2_3	cyanamide hydratase
K06151	27	32	26	51	20	25	24	39	34	19	297	29.7	9.70738550451837	0.32684799678513	E1.1.99.3A	gluconate 2-dehydrogenase alpha chain
K06152	101	130	105	127	103	153	64	89	191	77	1140	114	37.6238694920599	0.330033942912806	E1.1.99.3G	gluconate 2-dehydrogenase gamma chain
K06281	1	1	0	0	0	1	0	0	0	0	3	0.3	0.483045891539648	1.61015297179883	hyaB, hybC	hydrogenase large subunit
K06282	2	3	1	0	0	1	0	0	0	0	7	0.7	1.05934990547138	1.51335700781626	hyaA, hybO	hydrogenase small subunit
K06446	1	3	17	12	33	9	29	11	5	27	147	14.7	11.3924926547656	0.774999500324193	DCAA	acyl-CoA dehydrogenase
K06606	16	19	7	17	5	15	13	8	25	9	134	13.4	6.22182538417072	0.464315327176919	iolI	2-keto-myo-inositol isomerase
K06718	0	0	10	9	13	2	12	13	0	18	77	7.7	6.65081448646204	0.863742141098966	ectA	L-2,4-diaminobutyric acid acetyltransferase
K06720	5	2	15	15	13	12	20	22	4	33	141	14.1	9.38616002420585	0.665685108099706	ectC	L-ectoine synthase
K06859	2	1	6	5	4	6	6	23	7	7	67	6.7	6.07453701939498	0.906647316327608	pgi1	glucose-6-phosphate isomerase, archaeal
K06881	87	73	63	123	93	108	107	143	126	130	1053	105.3	26.0386464915347	0.247280593461868	nrnA	bifunctional oligoribonuclease and PAP phosphatase NrnA
K06912	67	57	94	40	17	37	36	14	49	16	427	42.7	25.2720750588031	0.591851874913422	tfdA	alpha-ketoglutarate-dependent 2,4-dichlorophenoxyacetate dioxygenase
K07046	87	90	131	86	51	69	82	66	113	55	830	83	24.881943475362	0.299782451510386	K07046	L-fuconolactonase
K07104	191	171	174	186	123	129	125	215	191	173	1678	167.8	31.7203054489987	0.189036385274128	catE	catechol 2,3-dioxygenase
K07127	54	61	37	78	65	65	89	81	68	95	693	69.3	17.1467522030008	0.247427881717183	uraH, pucM, hiuH	5-hydroxyisourate hydrolase
K07248	0	1	1	0	2	2	1	2	1	1	11	1.1	0.737864787372622	0.670786170338747	aldA	lactaldehyde dehydrogenase / glycolaldehyde dehydrogenase
K07250	34	22	19	28	18	33	15	27	28	17	241	24.1	6.80604306643899	0.282408425993319	gabT	4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase
K07404	89	94	82	65	35	74	45	31	79	36	630	63	24.1292814278051	0.383004467108018	pgl	6-phosphogluconolactonase
K07511	1	3	4	1	4	3	2	1	2	0	21	2.1	1.3703203194063	0.65253348543157	ECHS1	enoyl-CoA hydratase
K07514	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	EHHADH	enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / 3,2-trans-enoyl-CoA isomerase
K07515	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	HADHA	enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase
K07516	31	34	42	17	33	27	42	8	42	14	290	29	12.3198124083842	0.42482111753049	fadN	3-hydroxyacyl-CoA dehydrogenase
K07534	0	1	0	0	0	0	0	0	0	0	1	0.1	0.316227766016838	3.16227766016838	badK	cyclohex-1-ene-1-carboxyl-CoA hydratase
K07535	30	52	62	57	50	29	45	50	46	52	473	47.3	10.5940234723798	0.223975126265957	badH	2-hydroxycyclohexanecarboxyl-CoA dehydrogenase
K07536	7	11	16	16	29	5	33	11	15	25	168	16.8	9.34285228872259	0.556122160043011	badI	2-ketocyclohexanecarboxyl-CoA hydrolase
K07537	28	44	4	12	12	30	9	7	38	13	197	19.7	14.0874254409937	0.715097738121506	dch	cyclohexa-1,5-dienecarbonyl-CoA hydratase
K07538	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	had	6-hydroxycyclohex-1-ene-1-carbonyl-CoA dehydrogenase
K07539	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	oah	6-oxocyclohex-1-ene-carbonyl-CoA hydrolase
K07540	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	E4.1.99.11	benzylsuccinate synthase
K07543	0	1	0	1	0	0	1	1	0	0	4	0.4	0.516397779494322	1.29099444873581	bbsE	benzylsuccinate CoA-transferase BbsE subunit
K07544	43	92	56	26	2	17	18	9	50	1	314	31.4	28.7989197328264	0.917163048816127	bbsF	benzylsuccinate CoA-transferase BbsF subunit
K07545	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	bbsG	(R)-benzylsuccinyl-CoA dehydrogenase
K07546	11	14	7	21	9	3	11	9	13	14	112	11.2	4.82585628556103	0.43088002549652	bbsH	E-phenylitaconyl-CoA hydratase
K07547	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	bbsC	2-[hydroxy(phenyl)methyl]-succinyl-CoA dehydrogenase BbsC subunit
K07548	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	bbsD	2-[hydroxy(phenyl)methyl]-succinyl-CoA dehydrogenase BbsD subunit
K07549	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	bbsA	benzoylsuccinyl-CoA thiolase BbsA subunit
K07550	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	bbsB	benzoylsuccinyl-CoA thiolase BbsB subunit
K07811	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	torA	trimethylamine-N-oxide reductase (cytochrome c)
K07812	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	torZ	trimethylamine-N-oxide reductase (cytochrome c)
K07821	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	torY	trimethylamine-N-oxide reductase (cytochrome c), cytochrome c-type subunit TorY
K07823	4	1	7	3	8	0	3	1	1	0	28	2.8	2.82055944017416	1.00734265720506	pcaF	3-oxoadipyl-CoA thiolase
K07824	0	0	0	0	2	0	0	0	0	0	2	0.2	0.632455532033676	3.16227766016838	CYP53A1	benzoate 4-monooxygenase
K08074	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	ADPGK	ADP-dependent glucokinase
K08093	6	12	2	7	8	9	4	2	31	2	83	8.3	8.65447860936752	1.04270826618886	hxlA	3-hexulose-6-phosphate synthase
K08094	5	9	3	9	3	8	3	3	10	3	56	5.6	3.02581485810939	0.540324081805248	hxlB	6-phospho-3-hexuloisomerase
K08097	29	29	39	81	63	34	54	53	45	55	482	48.2	16.4370854404842	0.341018370134527	comA	phosphosulfolactate synthase
K08264	7	5	9	2	7	9	9	18	5	10	81	8.1	4.25440947723653	0.525235737930436	hdrD	heterodisulfide reductase subunit D
K08265	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	hdrE	heterodisulfide reductase subunit E
K08295	26	17	35	26	41	36	48	27	38	41	335	33.5	9.30053761886914	0.277627988622959	abmG	2-aminobenzoate-CoA ligase
K08324	0	0	1	4	0	0	0	0	0	0	5	0.5	1.26929551764398	2.53859103528797	sad	succinate-semialdehyde dehydrogenase
K08352	2	3	0	0	4	4	6	0	7	0	26	2.6	2.63312235441753	1.01273936708367	phsA, psrA	thiosulfate reductase / polysulfide reductase chain A
K08353	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	phsB	thiosulfate reductase electron transport protein
K08354	0	0	0	2	0	0	1	2	0	0	5	0.5	0.849836585598797	1.69967317119759	phsC	thiosulfate reductase cytochrome b subunit
K08357	0	0	0	0	0	0	0	0	1	0	1	0.1	0.316227766016838	3.16227766016838	ttrA	tetrathionate reductase subunit A
K08358	9	13	7	8	4	10	7	3	16	2	79	7.9	4.38304815295373	0.554816221892877	ttrB	tetrathionate reductase subunit B
K08359	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	ttrC	tetrathionate reductase subunit C
K08685	10	10	3	2	3	5	1	0	17	1	52	5.2	5.45282801244761	1.04862077162454	qhpA	quinohemoprotein amine dehydrogenase
K08686	59	78	97	75	100	70	97	59	50	79	764	76.4	17.5131696477568	0.229229969211477	cbdA	2-halobenzoate 1,2-dioxygenase large subunit
K08689	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	bphAa, bphA1, bphA	biphenyl 2,3-dioxygenase subunit alpha
K08690	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	bphB	cis-2,3-dihydrobiphenyl-2,3-diol dehydrogenase
K08691	26	38	63	63	73	49	65	59	39	55	530	53	14.7196014438797	0.277728329129806	mcl	malyl-CoA/(S)-citramalyl-CoA lyase
K08692	11	14	21	16	29	24	25	10	20	18	188	18.8	6.19677335393187	0.329615603932546	mtkB	malate-CoA ligase subunit alpha
K08710	77	88	73	47	35	72	42	48	116	33	631	63.1	26.7018517876362	0.423167223258893	atzC	N-isopropylammelide isopropylaminohydrolase
K08726	26	34	52	34	54	38	37	19	46	22	362	36.2	11.9145102944081	0.329130118630057	EPHX2	soluble epoxide hydrolase / lipid-phosphate phosphatase
K09251	13	19	7	6	6	13	4	3	19	4	94	9.4	6.13188388670236	0.652328073053442	patA	putrescine aminotransferase
K09459	8	7	14	8	15	18	12	9	17	18	126	12.6	4.37670601657863	0.347357620363383	E4.1.1.82	phosphonopyruvate decarboxylase
K09461	86	63	82	68	74	95	85	65	79	82	779	77.9	10.2464085849086	0.13153284447893	E1.14.13.40	anthraniloyl-CoA monooxygenase
K09709	23	18	40	21	49	35	48	12	14	32	292	29.2	13.5875760245241	0.465327946045346	meh	3-methylfumaryl-CoA hydratase
K10150	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	cysO	cysteine synthase / O-phosphoserine sulfhydrylase / cystathionine beta-synthase
K10215	10	8	58	50	71	26	40	20	10	52	345	34.5	22.721746802959	0.658601356607507	ethA	monooxygenase
K10216	12	13	23	35	34	7	37	25	2	35	223	22.3	13.0047000050836	0.58317040381541	dmpD, xylF	2-hydroxymuconate-semialdehyde hydrolase
K10217	28	26	26	13	26	38	42	21	15	30	265	26.5	9.02157906848291	0.340436945980487	dmpC, xylG, praB	aminomuconate-semialdehyde/2-hydroxymuconate-6-semialdehyde dehydrogenase
K10218	82	92	79	80	71	120	95	137	124	77	957	95.7	23.0557295843499	0.240916714570009	ligK, galC	4-hydroxy-4-methyl-2-oxoglutarate aldolase
K10219	12	13	8	4	3	29	8	8	11	3	99	9.9	7.6077445920442	0.768459049701434	ligC	2-hydroxy-4-carboxymuconate semialdehyde hemiacetal dehydrogenase
K10220	33	31	24	6	6	21	14	6	17	7	165	16.5	10.4695325163596	0.634517122203613	ligJ	4-oxalmesaconate hydratase
K10221	38	22	30	16	13	25	15	9	16	5	189	18.9	9.96047745397333	0.527009389099118	ligI	2-pyrone-4,6-dicarboxylate lactonase
K10222	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	bphD	2,6-dioxo-6-phenylhexa-3-enoate hydrolase
K10437	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	PHAA, PHACA, CYP504A1	phenylacetate 2-hydroxylase
K10438	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	PHACB, CYP504B1	3-hydroxyphenylacetate 6-hydroxylase
K10534	0	0	0	0	1	0	0	0	0	0	1	0.1	0.316227766016838	3.16227766016838	NR	nitrate reductase (NAD(P)H)
K10535	7	11	9	1	3	9	5	1	4	4	54	5.4	3.47051068928543	0.642687164682487	hao	hydroxylamine dehydrogenase
K10566	2	5	5	6	8	8	12	5	8	6	65	6.5	2.67706306736817	0.41185585651818	oxdB	phenylacetaldoxime dehydratase
K10616	28	38	51	19	34	24	69	20	32	33	348	34.8	15.2227899326416	0.437436492317286	cymAa	p-cymene methyl-monooxygenase
K10617	175	231	256	254	240	245	223	240	277	236	2377	237.7	26.67520696577	0.112222158038578	cymB	p-cumic alcohol dehydrogenase
K10618	501	588	501	794	637	581	728	952	672	850	6804	680.4	149.978665149414	0.220427197456517	cymC	p-cumic aldehyde dehydrogenase
K10619	12	13	35	26	34	16	46	23	12	18	235	23.5	11.6261200177302	0.494728511392774	cmtAb	p-cumate 2,3-dioxygenase subunit alpha
K10620	5	9	13	7	20	2	18	4	2	8	88	8.8	6.33859430613585	0.720294807515437	cmtB	2,3-dihydroxy-2,3-dihydro-p-cumate dehydrogenase
K10621	34	25	31	23	42	28	33	10	16	11	253	25.3	10.4567893946682	0.41331183378135	cmtC, dhbA	2,3-dihydroxy-p-cumate/2,3-dihydroxybenzoate 3,4-dioxygenase
K10622	3	1	3	1	2	7	9	0	0	2	28	2.8	2.97396106975939	1.0621289534855	cmtD, dhbB	HCOMODA/2-hydroxy-3-carboxy-muconic semialdehyde decarboxylase
K10623	106	108	120	92	89	105	94	62	107	77	960	96	17.0228604464049	0.177321462983385	cmtE	HOMODA hydrolase
K10674	38	38	65	39	36	47	52	30	46	48	439	43.9	9.949316001057	0.226635899796287	ectD	ectoine hydroxylase
K10676	2	3	14	19	23	8	17	14	1	12	113	11.3	7.57261146794449	0.670142607782698	tfdB	2,4-dichlorophenol 6-monooxygenase
